
470,APARINDS,,2026-04-06,03:42,9961.0,,,#POSITIONAL APARINDS BUY ABOVE: 9961 SL: 9761 TGT: 10361 Holding Period: 30 Days
475,TITAN,,2026-04-07,03:43,4258.0,,,#POSITIONAL TITAN BUY ABOVE: 4258 SL: 4235 TGT: 4430.5 Holding Period: 30 Days
480,TCS,,2026-04-08,06:47,2568.0,,,#POSITIONAL TCS BUY ABOVE: 2568 SL: 2516 TGT: 2672 Holding Period: 30 Days
479,ICICIAMC,,2026-04-08,06:47,3162.0,,,#POSITIONAL ICICIAMC BUY ABOVE: 3162 SL: 3095 TGT: 3296 Holding Period: 30 Days
492,GROWW,,2026-04-22,03:42,217.0,,,#POSITIONAL GROWW BUY ABOVE: 217 SL: 212 TGT: 227 Holding Period: 30 Days
491,TIPSMUSIC,,2026-04-22,03:42,605.0,,,#POSITIONAL TIPSMUSIC BUY ABOVE: 605 SL: 592 TGT: 631 Holding Period: 30 Days
490,CRAMC,,2026-04-22,03:42,285.0,,,#POSITIONAL CRAMC BUY ABOVE: 285 SL: 279 TGT: 297 Holding Period: 30 Days
489,NAMINDIA,,2026-04-22,03:42,1062.0,,,#POSITIONAL NAM_INDIA BUY ABOVE: 1062 SL: 1040 TGT: 1106 Holding Period: 30 Days
488,KIRLPNU,,2026-04-22,03:42,1375.0,,,#POSITIONAL KIRLPNU BUY ABOVE: 1375 SL: 1347 TGT: 1431 Holding Period: 30 Days
487,BANKINDIA,,2026-04-22,03:42,151.5,,,#POSITIONAL BANKINDIA BUY ABOVE: 151.5 SL: 148 TGT: 158.5 Holding Period: 30 Days
486,HATSUN,,2026-04-22,03:42,985.0,,,#POSITIONAL HATSUN BUY ABOVE: 985 SL: 965 TGT: 1025 Holding Period: 30 Days
485,GRAPHITE,,2026-04-22,03:42,760.0,,,#POSITIONAL GRAPHITE BUY ABOVE: 760 SL: 744 TGT: 792 Holding Period: 30 Days
493,PRICOLLTD,,2026-04-22,04:09,613.0,,,#POSITIONAL PRICOLLTD BUY ABOVE: 613 SL: 600 TGT: 639 Holding Period: 30 Days
494,ANURAS,,2026-04-22,05:50,1345.0,,,#POSITIONAL ANURAS BUY ABOVE: 1345 SL: 1318 TGT: 1397 Holding Period: 30 Days
495,IONEXCHANG,,2026-04-23,03:39,413.5,,,#POSITIONAL IONEXCHANG BUY ABOVE: 413.5 SL: 405 TGT: 430 Holding Period: 30 Days
498,AVANTIFEED,,2026-04-24,03:39,1490.0,,,#POSITIONAL AVANTIFEED BUY ABOVE: 1490 SL: 1460 TGT: 1550 Holding Period: 30 Days
497,CUPID,,2026-04-24,03:39,115.25,,,#POSITIONAL CUPID BUY ABOVE: 115.25 SL: 113 TGT: 120 Holding Period: 30 Days
496,360ONE,,2026-04-24,03:39,1057.0,,,#POSITIONAL 360ONE BUY ABOVE: 1057 SL: 1035 TGT: 1101 Holding Period: 30 Days
499,EBGNG,,2026-04-24,09:25,585.0,,,#POSITIONAL EBGNG BUY ABOVE: 585 SL: 573 TGT: 609 Holding Period: 30 Days
502,CUMMINSIND,,2026-04-27,03:41,5251.0,,,#POSITIONAL CUMMINSIND BUY ABOVE: 5251 SL: 5145.98 TGT: 5461.040000000001 Holding Period: 30 Days
501,CPPLUS,,2026-04-27,03:41,2301.0,,,#POSITIONAL CPPLUS BUY ABOVE: 2301 SL: 2255 TGT: 2393 Holding Period: 30 Days
